,Unnamed: 0,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
10,10,1,-0.622764192,0.02162639,0.009707193,1.641757797,3,0,0,-0.907162448,-0.512238088,0,1.170605406,0.023726708,0.031559218,13736,25,0.003805384,0.123409503,-0.755997382,27131,543,-0.19806825,1.226909648,0,-0.942460934,0,0,0.00480582,0,-0.23822536,0.190636261,0,0.014664472,3,MA,-0.465040109,-1.21443007,0.103072738,0.340255966,0.18833986,0,0.014671728,-0.497820949,1978-MA-3,0,0.251205435,-0.157033124,0.495904087,0,1.557363068,-0.017531456,2.24395887,0
11,11,1,-0.611246812,0.02162639,0.011975996,0.514382072,4,0,0,-0.955954266,-0.323606233,0,0.678932277,0.016559859,0.063604873,18526,25,0.003805384,0.178308359,-0.53456993,27131,391,0.127797689,0.474591398,0,-0.807078778,0.076923077,0.2,0.129807915,0,-0.192680102,0.199986576,0,0.006743411,3,MA,-0.645198221,-1.482697631,0.072776115,0.340255966,0.675279209,0,0.013037575,-0.108100913,1978-MA-4,0,0.037856502,-0.978487209,2.211154101,0,-0.047021487,0.709007884,-1.105257487,0
12,12,1,-0.954766499,0.02162639,0.005198863,1.404488821,5,0,0,-0.744375201,-0.618093211,0,1.620322236,0.023755093,0.132564269,13348,25,0.003805384,0.124337139,-0.432490968,27131,481,-0.486140146,1.262396697,0,-0.883877065,0.076923077,0.2,0.018080067,0,-0.222860111,0.195825287,0,0.012579141,3,MA,-0.801959978,-1.219727429,0.107906325,0.340255966,0.479095526,0.376475732,0.013789127,-0.943800067,1978-MA-5,0,-0.528571022,0.085565278,-1.099802872,0,0.899303292,0.786966451,-0.039964131,0
13,13,1,-0.44487499,0.02162639,0.007826368,1.388556094,6,0,1,-0.922243556,-0.489894411,0,1.050903839,0.017023445,0.072077437,14421,25,0.003805384,0.119619874,-0.592950054,27131,413,0.049590635,1.073725837,0,-0.938870592,0,0,0.011792016,0,-0.201121463,0.199643997,0,0.006681096,3,MA,-0.782401011,-1.073698876,0.115065036,0.340255966,0.676158103,0,0.015255941,-0.203607517,1978-MA-6,0,-0.343039754,0.224053822,-0.992714382,0,0.285866917,0.919890386,-0.914329328,0
14,14,1,-0.592643845,0.02162639,0.009358213,1.101618044,7,1,1,-0.465596496,-0.352662066,0,1.023325704,0.00948868,0.121639898,22166,25,0.003805384,0.146581612,-0.368102446,27131,97,-0.401481064,0.292676984,0,-0.894910798,0,0,0.016635667,0,0.283848672,0.200594829,0.117625077,0.000255476,3,MA,-0.632816592,-0.079593808,0.100405818,0.340255966,1.102801462,0,0.015854271,0.101961527,1978-MA-7,0,0.95340775,0.067567332,1.166345196,0,1.384230772,0.726155952,0.631175278,0
15,15,1,-0.278873547,0.02162639,0.0249486,0.538796868,8,1,1,-1.169972922,0.438778017,0,-0.75585977,0.002152289,0.109849074,26364,25,0.003805384,0.242561131,0.024079238,27131,40,0.279843233,-0.245128874,0,-0.990273778,0.076923077,0,0.01196766,0,1.178692672,0.19713408,0.117625077,0,3,MA,-0.292544461,-0.281487991,0.141526572,0.340255966,1.118039427,0,0.012316959,-0.173922316,1978-MA-8,0,-0.207799404,-0.536155078,0.456045358,0,0.599124274,0.163491577,0.458509743,0
16,16,1,-0.521470895,0.02162639,0.215883242,0.519972517,9,1,1,-0.962607696,-0.643923244,0,0.695434624,0.005653696,0.115423097,21804,25,0.003805384,0.187476154,-0.076404845,27131,125,0.042803907,-0.426964136,0,-1.005423269,0.076923077,0,0.009274277,0,0.138954945,0.196560784,0.117625077,0.00103547,3,MA,-0.365829431,-0.662156319,0.121569325,0.340255966,0.995597654,0.485789244,0.012068557,-0.606401637,1978-MA-9,0,-0.083675431,-0.894201175,1.650575378,0,-0.19234539,-0.355510366,0.117407037,0
17,17,1,-0.809815491,0.02162639,0.006240954,2.029694791,10,0,1,-0.496645835,-0.50290036,0,1.154484246,0.037414304,0.057975647,12394,25,0.003805384,0.134760137,-0.62734914,27131,802,-0.415749372,1.411438152,0,-0.952618974,0.076923077,0,0.013509188,0,-0.273005166,0.20127859,0,0.018878523,3,MA,-0.385364803,-1.361809501,0.100303486,0.340255966,-0.038119989,0,0.013754689,-0.669058095,1978-MA-10,4,-0.209937169,-0.013971189,-0.479385502,4,1.776256013,0.125480613,2.242507025,0
18,18,1,-0.51541619,0.02162639,0.024362015,1.164701587,11,1,1,-0.472471707,-0.4348195,0,1.087547132,0.006024544,0.109332039,20078,25,0.003805384,0.148646943,-0.05712024,27131,130,0.557393788,-0.005112994,0,-0.925910334,0,0,0.01158839,0,0.122252129,0.199509762,0.117625077,0.000438672,3,MA,-0.606341681,-0.35997685,0.100876163,0.340255966,1.062157166,0.368167906,0.014928946,0.461015274,1978-MA-11,0,0.63351796,-0.383233398,1.644035137,0,0.562786529,0.3783706,0.076893005,0
19,19,1,-0.411482764,0.02162639,0.017110045,1.407658742,12,0,1,0.407333482,-0.911458191,0,1.175784584,0.0294508,0.070524282,14258,25,0.003805384,0.137756024,-0.688540078,27131,1098,0.065575862,0.085689607,1,-1.006474101,0.076923077,0.2,0.052279865,1,-0.293846018,0.199346163,0,0.014830776,3,MA,-0.937825904,-1.059404006,0.130001432,0.340255966,-0.23395184,0,0.014356815,-0.328193412,1978-MA-12,0,1.7841699,0.158217857,2.213664158,0,3.016775726,0.932056007,2.243247341,0
20,20,1,-0.702719067,0,0.004335805,2.032592461,1,0,1,-0.701349689,-0.63800192,0,0.967070275,0.045720763,0.142434546,9081,33,0.003805384,0.086759443,-0.251452838,83,2749,-1.009928062,1.097250832,0,-1.050346326,0.230769231,0.2,0.062471793,1,-0.332492003,0.047496864,0,0.032333872,4,NH,-0.25724881,-1.330086178,0.111062953,-0.291265689,-0.475402025,0.065588107,0.014302623,-0.69068218,1978-NH-1,0,-0.727890874,-0.582984516,-0.44711082,0,-0.086608509,-0.199329145,0.017296112,0
21,21,1,-0.67577724,0,0.002486188,2.106005606,2,0,0,-0.729072313,-0.507006049,0,0.853224608,0.068465028,0.045912955,8802,33,0.003805384,0.080268485,-0.968188922,83,6278,-1.198860154,1.436857472,0,-1.041151548,0,0,0.004340272,0,-0.342098859,0.0524342,0,0.053135431,4,NH,-0.318896196,-1.476406401,0.064917358,-0.291265689,-0.658193792,0,0.014197375,-1.002337487,1978-NH-2,4,-0.678775726,-0.759555671,0.005963288,4,-0.273306536,-0.050366309,-0.513696324,0
22,22,1,-0.634713149,0.002537087,0.026823626,2.038362971,1,0,1,-0.881879415,-0.641785423,0,0.623184159,0.018455224,0.096702761,12662,44,0.003805384,0.154541439,-0.794592011,0,278,-1.106411325,1.259968151,0,-1.043165643,0.307692308,0,0.263581214,0,-0.129170445,0.19902316,0,0.006489788,5,RI,-0.625618256,-1.347694006,0.106863391,0.413933493,0.720443244,0,0.014019857,-0.817249436,1978-RI-1,0,-0.619105364,-0.453521029,-0.472387723,0,0.153513044,0.307014215,-0.383747351,0
23,23,1,-0.605370007,0.002537087,0.029905761,1.990728243,2,0,1,-0.577817677,-0.642999493,0,0.678748895,0.017973026,0.118762903,12814,44,0.003805384,0.108841451,0.040851173,0,771,-0.762861245,1.066833842,0,-1.039487732,0.076923077,0,0.130263787,1,-0.270384634,0.19740255,0,0.010818296,5,RI,0.32550768,-1.357344261,0.130898613,0.413933493,0.506362652,0.15347617,0.015288433,-0.799848304,1978-RI-2,0,-0.602297188,-0.028491271,-1.071979415,0,1.1764666,0.569516979,0.602410256,0
24,26,2,-1.081540674,0.030485377,0.135840777,1.808374746,1,0,0,-0.126493362,-0.889671749,0,1.29198999,0.043088768,0.119708021,16036,34,0.006298677,0.056811931,-0.673431764,17109,508,-0.708031975,0.686184739,0,-0.990536486,0,0,0.017725397,0,-0.228371552,0.202604162,0.12910504,0.029247705,12,NJ,-0.926714595,-0.234928646,0.119932375,0.761270403,0.568504744,0,0.014119004,-0.683847702,1978-NJ-1,0,-0.102621372,-0.593678948,0.788951758,0,0.693705305,0.446029763,0.15525249,0
25,27,2,0.05604602,0.030485377,0.142103475,1.506723448,2,0,1,0.083089674,-1.097793043,0,0.699849747,0.08237771,0.068200707,12688,34,0.006298677,0.090989287,-0.520696922,17109,2375,0.097526927,0.034124063,0,-1.102187359,0.230769231,0.2,0.042767322,1,-0.323750697,0.202777549,0,0.050135274,12,NJ,-0.650693761,-0.862075206,0.182212471,0.761270403,-0.231905323,0,0.01305477,-0.727224869,1978-NJ-2,0,0.075668218,0.034858021,-0.112324161,0,0.832584809,1.058184096,-0.430667083,0
26,28,2,-0.600863818,0.030485377,0.089103869,0.414176266,3,0,1,-0.451402513,-1.393280262,0,1.242090851,0.02463368,0.172124429,16307,34,0.006298677,0.107898969,-0.343880432,17109,447,-0.650226897,-0.509608516,0,-0.904981269,0.076923077,0.2,0.127028175,0,-0.212506112,0.199244088,0,0.018343834,12,NJ,-0.964608548,-0.430852577,0.106730194,0.761270403,0.420473976,0,0.013293277,-0.897627548,1978-NJ-3,0,-0.71046809,-0.327013727,-0.839585221,0,0.437553987,0.61928863,-0.403434311,0
27,29,2,-1.259708731,0.030485377,0.140374978,1.359012595,4,0,0,-0.77098892,-1.067911178,0,0.942557361,0.031706984,0.072095581,13753,34,0.006298677,0.103441622,-0.013728747,17109,449,-0.540276491,0.759046678,0,-0.922932978,0.230769231,0.4,0.352500497,0,-0.21241477,0.202664288,0,0.019268713,12,NJ,0.582680546,-0.73528289,0.08459443,0.761270403,0.631431886,0,0.012574033,-1.48504008,1978-NJ-4,0,-1.086981928,-0.945604005,-0.483333617,0,0.061639743,0.022961928,-0.110658675,0
28,30,2,-1.252459791,0.030485377,0.036388854,0.383374475,5,0,0,-0.937546444,-0.455966054,0,1.365802805,0.021084545,0.047506764,23786,34,0.006298677,0.126769417,-0.876754801,17109,519,-0.150157865,0.866321771,0,-0.648665894,0,0,0.003749959,0,-0.230942059,0.202611153,0,0.018695339,12,NJ,-0.869709912,-0.996459681,0.02012391,0.761270403,0.523979713,0.637079143,0.015522299,-0.960469941,1978-NJ-5,4,-0.245771452,-0.502784973,0.313332127,4,0.725629449,0.643355784,-0.07130004,0
29,31,2,-1.126337205,0.030485377,0.048463274,0.536463801,6,0,0,-0.577595896,-1.139218923,0,1.66909188,0.02544775,0.141207013,16940,34,0.006298677,0.07604114,-0.555661257,17109,629,-0.614182848,0.235706769,0,-0.870128683,0.076923077,0.2,0.058365642,1,-0.251685877,0.20279293,0,0.015852888,12,NJ,-1.017671184,-0.554087576,0.075506709,0.761270403,0.285120678,0,0.014456134,-0.382347476,1978-NJ-6,4,-0.547543685,-0.340420892,-0.533568212,4,0.403869818,0.78768829,-0.637863217,0
30,32,2,-1.050951973,0.030485377,0.033417018,0.525436244,7,0,0,-0.796271953,-0.257663318,0,1.329814513,0.006506463,0.033880132,22804,34,0.006298677,0.154813029,-1.070168408,17109,145,0.091336823,0.677031305,0,-0.645250691,0,0,0.00174068,0,0.077172452,0.205396532,0,7.25E-05,12,NJ,-1.210162885,-0.31068607,0.071792076,0.761270403,1.092154803,0,0.016939231,0.469439848,1978-NJ-7,0,-0.843837896,-0.324179267,-1.076319532,0,0.257814828,0.767371175,-0.79256894,0
31,33,2,-0.690704848,0.030485377,0.113934717,2.45967763,8,0,0,-0.801372916,-0.128528201,0,0.454981842,0.009923099,0.037626501,15411,34,0.006298677,0.217263899,-1.210517319,17109,189,-0.549294787,2.013771459,0,-0.949466479,0,0,0.00416956,0,-0.02332006,0.203117331,0,0.000479937,12,NJ,-1.06647368,-0.717171281,0.183362024,0.761270403,0.978127845,0,0.013524301,-0.29114792,1978-NJ-8,0,-1.080648799,-1.294155534,0.445468154,0,-0.058583497,-0.270562289,0.189226931,0
32,34,2,-0.710114958,0.030485377,0.023400281,1.47030339,9,0,1,-0.646791565,0.101596313,0,0.510141258,0.005027885,0.037022101,23524,34,0.006298677,0.264014103,-1.29053293,17109,98,-0.513059858,1.118916382,0,-0.805414962,0,0,0.003720647,0,0.279833914,0.203198432,0,0,12,NJ,-1.218960954,1.042306429,0.120669356,0.761270403,1.118039427,0,0.015284009,0.115455449,1978-NJ-9,4,-0.974241553,-0.306146543,-1.32727248,4,-0.096139721,0.577122693,-1.033144011,0
33,35,2,-0.97526541,0.030485377,0.561971036,2.230369476,10,1,1,-1.169307579,-0.772613601,0,0.888726103,0.006060276,0.076101227,19544,34,0.006298677,0.168558714,-0.584679527,17109,30,-0.106986926,0.992674538,0,-1.16690108,0,0,0.003812191,0,1.705900567,0.202904792,0,0,12,NJ,-0.708385206,0.025524696,0.218494877,0.761270403,1.118039427,0.477918671,0.007487536,-1.735034399,1978-NJ-10,0,-1.466034361,-1.80820122,1.271892729,0,-0.616267698,-1.10544784,1.032478444,0
34,36,2,-0.343626003,0.030485377,0.072003848,1.002610096,11,0,0,-0.921578213,0.066429363,0,0.266516337,0.005426336,0.05350114,26971,34,0.006298677,0.179252548,-0.581482151,17109,87,0.722105665,0.883458436,0,-0.798409417,0,0,0.002523177,0,0.354792188,0.198821807,0,0,12,NJ,-1.007218491,-0.388610349,0.082863229,0.761270403,1.118039427,0,0.01578786,-0.137722512,1978-NJ-11,0,-0.5783275,-0.740549144,0.173233484,0,0.487971932,0.374021963,-0.018116287,0
35,37,2,-0.779221334,0.030485377,0.124619641,1.450396079,12,0,1,-0.888532845,-0.06641249,0,0.888106113,0.006141059,0.038573674,21999,34,0.006298677,0.192704792,-1.034747198,17109,89,-0.060069169,1.504834752,0,-0.773977579,0,0,0.002827648,0,0.342713376,0.202443359,0,0,12,NJ,-1.100802495,-0.362745024,0.079334548,0.761270403,1.118039427,0,0.0153286,-0.367984828,1978-NJ-12,4,-0.403137669,-0.669270322,0.370143589,4,0.703155285,0.311943844,0.367613482,0
36,38,2,-1.061725081,0.030485377,0.017684044,1.487541731,13,0,0,-0.257565927,-0.648673653,0,1.316908593,0.081416835,0.131885369,16007,34,0.006298677,0.100007707,-0.08520212,17109,1717,-0.340756124,1.072383615,0,-0.866450772,0.076923077,0,0.006465807,0,-0.31379902,0.202830683,0,0.079565508,12,NJ,-0.303709659,-0.655745155,0.055387529,0.761270403,-0.549939536,0,0.014108182,-1.268675685,1978-NJ-13,4,-0.872083114,-0.324335771,-1.125338308,0,-0.154707934,0.695204922,-1.224625251,1
37,39,2,-0.567715002,0.030485377,0.137268469,2.29121409,14,0,1,-1.4023994,-0.244127566,0,0.259041148,0.005260928,0.07359365,23964,34,0.006298677,0.257306677,-0.660771715,17109,32,0.221542147,1.198466728,0,-1.05244799,0.076923077,0,0.009674854,0,1.576304525,0.20251607,0,0,12,NJ,-1.025884604,2.182601791,0.158483185,0.761270403,1.118039427,0,0.012323199,-1.252563309,1978-NJ-14,0,-1.147133287,-1.085448916,-0.307840454,0,-1.024349782,-0.401338314,-1.260234652,0
38,40,2,-1.407271715,0.030485377,0.064989531,2.196071278,15,0,1,-0.823551015,-0.190733928,0,1.056476443,0.011114087,0.054876293,14680,34,0.006298677,0.138381685,-0.661350613,17109,207,-0.305966901,1.882023675,0,-0.861021474,0,0,0.00335296,0,-0.051963562,0.202530053,0,0.004381456,12,NJ,-0.481933102,0.18522915,0.07374744,0.761270403,1.019072833,0,0.015666064,-0.602801792,1978-NJ-15,0,-1.442786168,-0.902061148,-1.373098344,0,-0.130906982,0.180850915,-0.61832167,0
39,41,2,-1.107682747,0.211230058,0.037672855,0.279688634,1,0,1,-0.13048542,-1.632864364,0,1.66932874,0.042994697,0.068015583,13858,36,0.006298677,0.113688233,0.376398847,22418,195,1.213013723,-0.835753532,0,-0.874156871,0,0,0.007904088,0,-0.040390574,0.188257782,0,0.016413435,13,NY,0.134058022,-0.699164365,0.086937262,1.708552885,0.191508543,0,0.012854992,-1.074699393,1978-NY-1,4,-0.917911449,-0.131401267,-1.449083765,0,0.508361143,0.66733491,-0.372426924,1
40,42,2,-1.333595318,0.211230058,0.037948651,1.005831853,2,0,1,-0.372670261,-1.468059814,0,2.055874582,0.007185867,0.044270972,14601,36,0.006298677,0.10631205,0.120343229,22418,402,0.745545143,-0.265699573,0,-0.848323924,0,0,0.002912102,0,-0.199674121,0.188229816,0,0,13,NY,0.260552513,0.559205579,0.055021557,1.708552885,1.116259105,0,0.012918556,-1.02449006,1978-NY-2,0,-1.205948543,-0.863056903,-0.915617861,0,-0.564089729,-0.170103485,-0.803275354,0
41,43,2,-1.511650862,0.211230058,0.058289348,0.217005499,3,0,1,-0.660763768,-1.008844758,0,2.392220561,0.008953207,0.044836223,19023,36,0.006298677,0.121226648,-0.228420006,22418,412,1.274197808,-0.071595613,0,-0.633078556,0,0,0.003801559,0,-0.203261967,0.188470321,0,0.000565028,13,NY,-0.681373215,-0.388471083,0.031749854,1.708552885,1.055916623,0.40752077,0.015986131,-0.597815918,1978-NY-3,0,-1.053125077,-0.505862882,-1.193622814,0,-0.453262314,0.209073043,-1.113592057,0
42,44,2,-1.528996612,0.211230058,0.03678194,0.260195085,4,0,1,-0.699797222,-0.732766438,0,2.207785755,0.003336473,0.051472786,21715,36,0.006298677,0.107829364,-0.059140636,22418,97,2.050742172,-0.403583935,0,-0.634829943,0,0,0.003227462,0,0.271943622,0.188073208,0,0,13,NY,-0.975639391,0.250349984,0.048198134,1.708552885,1.117882058,0,0.017084237,0.298968759,1978-NY-4,4,-0.792852204,-0.425315552,-0.83569864,4,-0.533438218,0.36030703,-1.386762355,0
43,45,2,-0.778512631,0.211230058,0.091710803,0.154266556,5,0,1,-0.927122737,-0.536390118,0,1.185968345,0.005954132,0.054490408,24176,36,0.006298677,0.160250006,0.001384535,22418,65,2.187691338,-0.564516632,0,-0.658823934,0,0,0.011731328,0,0.578155811,0.188190664,0,0,13,NY,-0.995351098,0.31244102,0.055455006,1.708552885,1.118039427,0,0.016588196,0.386908715,1978-NY-5,4,-0.952837182,-0.389128377,-1.177433642,4,-0.343003523,0.504762776,-1.277742919,0
44,46,2,-0.677897215,0.211230058,0.023122097,0.03108986,6,1,1,-0.953292894,-0.179034475,0,0.585109422,0.003387915,0.064893505,28153,36,0.006298677,0.222775964,-0.055887492,22418,64,1.879836041,-0.344606502,1,-0.625460026,0,0,0.015089022,0,0.592468364,0.188062022,0.846113343,0,13,NY,-1.000452039,0.257635825,0.047898536,1.708552885,1.118039427,0,0.017232328,0.337346085,1978-NY-6,0,-0.94049159,-0.576533078,-0.869458086,0,-0.179537824,0.218016799,-0.735238521,0
45,47,2,-0.482774659,0.211230058,0.39643087,0.716518751,7,1,0,-1.443428883,0.108210811,0,0.006420012,0.006831499,0.142670326,28863,36,0.006298677,0.296784994,0.792315834,22418,19,2.531623176,-0.330949419,0,-0.902704467,0,0,0.00464471,0,2.82290828,0.187848085,0.846113343,0,13,NY,-0.82158524,2.695726809,0.120277343,1.708552885,1.118039427,0,0.01209621,-0.149191339,1978-NY-7,0,-1.441690563,-1.578244854,0.323951667,0,-0.782468205,-0.989284645,0.317597428,0
46,48,2,-0.576606917,0.211230058,0.04681558,0.491208221,8,1,1,-1.246709145,0.814603805,0,-0.869232359,0.000306235,0.095503569,34490,36,0.006298677,0.452611734,-0.026922061,22418,19,1.578605317,0.277435189,0,-0.821527715,0,0,0.007027023,0,2.824550757,0.188186469,0.846113343,0,13,NY,-1.078794384,1.415737303,0.106459829,1.708552885,1.118039427,0,0.014044747,1.269321599,1978-NY-8,0,-1.094677881,-1.261741841,0.30590297,0,-0.326296825,-0.558153345,0.272572933,0
47,49,2,0.200187937,0.211230058,0.023044396,1.596955173,9,1,1,-0.952183989,0.195873276,0,-0.820953493,0,0.06845034,34660,36,0.006298677,0.41548772,-0.697169027,22418,20,0.456582288,0.448775678,0,-0.960500212,0,0,0.00454241,0,2.662716944,0.187509701,0.846113343,0,13,NY,-1.187010295,1.908970028,0.113862079,1.708552885,1.118039427,0,0.01410069,0.096982108,1978-NY-9,0,-1.565547315,-1.268958409,-0.963345343,0,-1.559289046,-0.957206843,-1.50392626,0
48,50,2,-0.312627954,0.211230058,0.144591064,1.163995916,10,1,1,-0.646791565,-0.58953036,0,-0.076766321,0.00156518,0.090063262,29166,36,0.006298677,0.318356617,-0.13301739,22418,24,1.375604507,-0.364100689,0,-1.019084082,0,0,0.004695424,0,2.201148098,0.198049955,0.846113343,0,13,NY,-1.066964934,0.980086154,0.095007062,1.708552885,1.118039427,0,0.011739371,-0.509989036,1978-NY-10,0,-1.556675591,-1.490254895,-0.351683015,0,-1.13685599,-0.943703179,-0.584652571,0
49,51,2,-0.909939686,0.211230058,0.182799362,0.726592375,11,1,1,-1.225196389,-0.910385474,0,0.921761213,0.00264826,0.085547957,26376,36,0.006298677,0.230118238,-0.006798851,22418,41,1.80984479,-0.464120718,0,-0.945000444,0.076923077,0.2,0.011716093,0,1.127890001,0.191121465,0.846113343,0,13,NY,-1.090891425,1.167899979,0.095988986,1.708552885,1.118039427,0,0.0116166,-0.308556494,1978-NY-11,0,-1.44449638,-1.609510851,0.434998288,0,-0.710361338,-0.970182331,0.43227885,0
